Model name,Augmentation method,Seed,Config,Metric name,Metric value,Mapping,Method
Vgg16,FDA,6,Config_13,Err_nor_rv,3.242320819112628,"(200, 1000, 'BB')",Aug_BB_4
Vgg16,FDA,6,Config_13,Err_hw,3.52,"(200, 1000, 'BB')",Aug_BB_4
Vgg16,FDA,6,Config_13,Err_rv,3.52,"(200, 1000, 'BB')",Aug_BB_4
Vgg16,FDA,7,Config_13,Err_bl_hw,0.0,"(200, 1000, 'BB')",Aug_BB_4
Vgg16,FDA,7,Config_13,Err_bl_rv,2.564102564102564,"(200, 1000, 'BB')",Aug_BB_4
Vgg16,FDA,7,Config_13,Err_bl,1.8518518518518516,"(200, 1000, 'BB')",Aug_BB_4
Vgg16,FDA,7,Config_13,Err_nor,3.4280936454849495,"(200, 1000, 'BB')",Aug_BB_4
Vgg16,FDA,7,Config_13,Err_nor_hw,3.934426229508197,"(200, 1000, 'BB')",Aug_BB_4
Vgg16,FDA,7,Config_13,Err_nor_rv,2.901023890784983,"(200, 1000, 'BB')",Aug_BB_4
Vgg16,FDA,7,Config_13,Err_hw,3.84,"(200, 1000, 'BB')",Aug_BB_4
Vgg16,FDA,7,Config_13,Err_rv,2.88,"(200, 1000, 'BB')",Aug_BB_4
Vgg16,FDA,8,Config_13,Err_bl_hw,0.0,"(200, 1000, 'BB')",Aug_BB_4
Vgg16,FDA,8,Config_13,Err_bl_rv,0.0,"(200, 1000, 'BB')",Aug_BB_4
Vgg16,FDA,8,Config_13,Err_bl,0.0,"(200, 1000, 'BB')",Aug_BB_4
Vgg16,FDA,8,Config_13,Err_nor,2.508361204013378,"(200, 1000, 'BB')",Aug_BB_4
Vgg16,FDA,8,Config_13,Err_nor_hw,2.622950819672131,"(200, 1000, 'BB')",Aug_BB_4
Vgg16,FDA,8,Config_13,Err_nor_rv,2.3890784982935154,"(200, 1000, 'BB')",Aug_BB_4
Vgg16,FDA,8,Config_13,Err_hw,2.56,"(200, 1000, 'BB')",Aug_BB_4
Vgg16,FDA,8,Config_13,Err_rv,2.2399999999999998,"(200, 1000, 'BB')",Aug_BB_4
Vgg16,FDA,9,Config_13,Err_bl_hw,6.666666666666667,"(200, 1000, 'BB')",Aug_BB_4
Vgg16,FDA,9,Config_13,Err_bl_rv,7.6923076923076925,"(200, 1000, 'BB')",Aug_BB_4
Vgg16,FDA,9,Config_13,Err_bl,7.4074074074074066,"(200, 1000, 'BB')",Aug_BB_4
Vgg16,FDA,9,Config_13,Err_nor,5.1003344481605355,"(200, 1000, 'BB')",Aug_BB_4
Vgg16,FDA,9,Config_13,Err_nor_hw,5.573770491803279,"(200, 1000, 'BB')",Aug_BB_4
Vgg16,FDA,9,Config_13,Err_nor_rv,4.607508532423208,"(200, 1000, 'BB')",Aug_BB_4
Vgg16,FDA,9,Config_13,Err_hw,5.6000000000000005,"(200, 1000, 'BB')",Aug_BB_4
Vgg16,FDA,9,Config_13,Err_rv,4.8,"(200, 1000, 'BB')",Aug_BB_4
Vgg16,FDA,10,Config_13,Err_bl_hw,20.0,"(200, 1000, 'BB')",Aug_BB_4
Vgg16,FDA,10,Config_13,Err_bl_rv,0.0,"(200, 1000, 'BB')",Aug_BB_4
Vgg16,FDA,10,Config_13,Err_bl,5.555555555555555,"(200, 1000, 'BB')",Aug_BB_4
Vgg16,FDA,10,Config_13,Err_nor,8.444816053511705,"(200, 1000, 'BB')",Aug_BB_4
Vgg16,FDA,10,Config_13,Err_nor_hw,11.147540983606557,"(200, 1000, 'BB')",Aug_BB_4
Vgg16,FDA,10,Config_13,Err_nor_rv,5.631399317406143,"(200, 1000, 'BB')",Aug_BB_4
Vgg16,FDA,10,Config_13,Err_hw,11.360000000000001,"(200, 1000, 'BB')",Aug_BB_4
Vgg16,FDA,10,Config_13,Err_rv,5.28,"(200, 1000, 'BB')",Aug_BB_4
Vgg16,FDA,1,Config_14,Err_bl_hw,40.0,"(64, 14, 'BC_BB')",Aug_BC_BB_1
Vgg16,FDA,1,Config_14,Err_bl_rv,7.6923076923076925,"(64, 14, 'BC_BB')",Aug_BC_BB_1
Vgg16,FDA,1,Config_14,Err_bl,16.666666666666664,"(64, 14, 'BC_BB')",Aug_BC_BB_1
Vgg16,FDA,1,Config_14,Err_nor,9.782608695652174,"(64, 14, 'BC_BB')",Aug_BC_BB_1
Vgg16,FDA,1,Config_14,Err_nor_hw,6.065573770491803,"(64, 14, 'BC_BB')",Aug_BC_BB_1
Vgg16,FDA,1,Config_14,Err_nor_rv,13.651877133105803,"(64, 14, 'BC_BB')",Aug_BC_BB_1
Vgg16,FDA,1,Config_14,Err_hw,6.88,"(64, 14, 'BC_BB')",Aug_BC_BB_1
Vgg16,FDA,1,Config_14,Err_rv,13.28,"(64, 14, 'BC_BB')",Aug_BC_BB_1
Vgg16,FDA,2,Config_14,Err_bl_hw,20.0,"(64, 14, 'BC_BB')",Aug_BC_BB_1
Vgg16,FDA,2,Config_14,Err_bl_rv,2.564102564102564,"(64, 14, 'BC_BB')",Aug_BC_BB_1
Vgg16,FDA,2,Config_14,Err_bl,7.4074074074074066,"(64, 14, 'BC_BB')",Aug_BC_BB_1
Vgg16,FDA,2,Config_14,Err_nor,15.88628762541806,"(64, 14, 'BC_BB')",Aug_BC_BB_1
Vgg16,FDA,2,Config_14,Err_nor_hw,27.54098360655738,"(64, 14, 'BC_BB')",Aug_BC_BB_1
Vgg16,FDA,2,Config_14,Err_nor_rv,3.754266211604096,"(64, 14, 'BC_BB')",Aug_BC_BB_1
Vgg16,FDA,2,Config_14,Err_hw,27.36,"(64, 14, 'BC_BB')",Aug_BC_BB_1
Vgg16,FDA,2,Config_14,Err_rv,3.6799999999999997,"(64, 14, 'BC_BB')",Aug_BC_BB_1
Vgg16,FDA,3,Config_14,Err_bl_hw,0.0,"(64, 14, 'BC_BB')",Aug_BC_BB_1
Vgg16,FDA,3,Config_14,Err_bl_rv,10.256410256410255,"(64, 14, 'BC_BB')",Aug_BC_BB_1
Vgg16,FDA,3,Config_14,Err_bl,7.4074074074074066,"(64, 14, 'BC_BB')",Aug_BC_BB_1
Vgg16,FDA,3,Config_14,Err_nor,9.698996655518394,"(64, 14, 'BC_BB')",Aug_BC_BB_1
Vgg16,FDA,3,Config_14,Err_nor_hw,5.737704918032787,"(64, 14, 'BC_BB')",Aug_BC_BB_1
Vgg16,FDA,3,Config_14,Err_nor_rv,13.822525597269625,"(64, 14, 'BC_BB')",Aug_BC_BB_1
Vgg16,FDA,3,Config_14,Err_hw,5.6000000000000005,"(64, 14, 'BC_BB')",Aug_BC_BB_1
Vgg16,FDA,3,Config_14,Err_rv,13.600000000000001,"(64, 14, 'BC_BB')",Aug_BC_BB_1
Vgg16,FDA,4,Config_14,Err_bl_hw,6.666666666666667,"(64, 14, 'BC_BB')",Aug_BC_BB_1
Vgg16,FDA,4,Config_14,Err_bl_rv,0.0,"(64, 14, 'BC_BB')",Aug_BC_BB_1
Vgg16,FDA,4,Config_14,Err_bl,1.8518518518518516,"(64, 14, 'BC_BB')",Aug_BC_BB_1
Vgg16,FDA,4,Config_14,Err_nor,7.1070234113712365,"(64, 14, 'BC_BB')",Aug_BC_BB_1
Vgg16,FDA,4,Config_14,Err_nor_hw,7.704918032786885,"(64, 14, 'BC_BB')",Aug_BC_BB_1
Vgg16,FDA,4,Config_14,Err_nor_rv,6.484641638225256,"(64, 14, 'BC_BB')",Aug_BC_BB_1
Vgg16,FDA,4,Config_14,Err_hw,7.68,"(64, 14, 'BC_BB')",Aug_BC_BB_1
Vgg16,FDA,4,Config_14,Err_rv,6.08,"(64, 14, 'BC_BB')",Aug_BC_BB_1
Vgg16,FDA,5,Config_14,Err_bl_hw,0.0,"(64, 14, 'BC_BB')",Aug_BC_BB_1
Vgg16,FDA,5,Config_14,Err_bl_rv,2.564102564102564,"(64, 14, 'BC_BB')",Aug_BC_BB_1
Vgg16,FDA,5,Config_14,Err_bl,1.8518518518518516,"(64, 14, 'BC_BB')",Aug_BC_BB_1
Vgg16,FDA,5,Config_14,Err_nor,8.444816053511705,"(64, 14, 'BC_BB')",Aug_BC_BB_1
Vgg16,FDA,5,Config_14,Err_nor_hw,9.836065573770492,"(64, 14, 'BC_BB')",Aug_BC_BB_1
Vgg16,FDA,5,Config_14,Err_nor_rv,6.996587030716723,"(64, 14, 'BC_BB')",Aug_BC_BB_1
Vgg16,FDA,5,Config_14,Err_hw,9.6,"(64, 14, 'BC_BB')",Aug_BC_BB_1
Vgg16,FDA,5,Config_14,Err_rv,6.72,"(64, 14, 'BC_BB')",Aug_BC_BB_1
Vgg16,FDA,6,Config_14,Err_bl_hw,0.0,"(64, 14, 'BC_BB')",Aug_BC_BB_1
Vgg16,FDA,6,Config_14,Err_bl_rv,0.0,"(64, 14, 'BC_BB')",Aug_BC_BB_1
Vgg16,FDA,6,Config_14,Err_bl,0.0,"(64, 14, 'BC_BB')",Aug_BC_BB_1
Vgg16,FDA,6,Config_14,Err_nor,8.779264214046822,"(64, 14, 'BC_BB')",Aug_BC_BB_1
Vgg16,FDA,6,Config_14,Err_nor_hw,13.278688524590162,"(64, 14, 'BC_BB')",Aug_BC_BB_1
Vgg16,FDA,6,Config_14,Err_nor_rv,4.09556313993174,"(64, 14, 'BC_BB')",Aug_BC_BB_1
Vgg16,FDA,6,Config_14,Err_hw,12.959999999999999,"(64, 14, 'BC_BB')",Aug_BC_BB_1
Vgg16,FDA,6,Config_14,Err_rv,3.84,"(64, 14, 'BC_BB')",Aug_BC_BB_1
Vgg16,FDA,7,Config_14,Err_bl_hw,20.0,"(64, 14, 'BC_BB')",Aug_BC_BB_1
Vgg16,FDA,7,Config_14,Err_bl_rv,5.128205128205128,"(64, 14, 'BC_BB')",Aug_BC_BB_1
Vgg16,FDA,7,Config_14,Err_bl,9.25925925925926,"(64, 14, 'BC_BB')",Aug_BC_BB_1
Vgg16,FDA,7,Config_14,Err_nor,11.454849498327759,"(64, 14, 'BC_BB')",Aug_BC_BB_1
Vgg16,FDA,7,Config_14,Err_nor_hw,7.540983606557377,"(64, 14, 'BC_BB')",Aug_BC_BB_1
Vgg16,FDA,7,Config_14,Err_nor_rv,15.529010238907851,"(64, 14, 'BC_BB')",Aug_BC_BB_1
Vgg16,FDA,7,Config_14,Err_hw,7.84,"(64, 14, 'BC_BB')",Aug_BC_BB_1
Vgg16,FDA,7,Config_14,Err_rv,14.879999999999999,"(64, 14, 'BC_BB')",Aug_BC_BB_1
Vgg16,FDA,8,Config_14,Err_bl_hw,6.666666666666667,"(64, 14, 'BC_BB')",Aug_BC_BB_1
Vgg16,FDA,8,Config_14,Err_bl_rv,0.0,"(64, 14, 'BC_BB')",Aug_BC_BB_1
Vgg16,FDA,8,Config_14,Err_bl,1.8518518518518516,"(64, 14, 'BC_BB')",Aug_BC_BB_1
Vgg16,FDA,8,Config_14,Err_nor,7.190635451505016,"(64, 14, 'BC_BB')",Aug_BC_BB_1
Vgg16,FDA,8,Config_14,Err_nor_hw,10.327868852459018,"(64, 14, 'BC_BB')",Aug_BC_BB_1
Vgg16,FDA,8,Config_14,Err_nor_rv,3.9249146757679183,"(64, 14, 'BC_BB')",Aug_BC_BB_1
Vgg16,FDA,8,Config_14,Err_hw,10.24,"(64, 14, 'BC_BB')",Aug_BC_BB_1
Vgg16,FDA,8,Config_14,Err_rv,3.6799999999999997,"(64, 14, 'BC_BB')",Aug_BC_BB_1
Vgg16,FDA,9,Config_14,Err_bl_hw,6.666666666666667,"(64, 14, 'BC_BB')",Aug_BC_BB_1
Vgg16,FDA,9,Config_14,Err_bl_rv,0.0,"(64, 14, 'BC_BB')",Aug_BC_BB_1
Vgg16,FDA,9,Config_14,Err_bl,1.8518518518518516,"(64, 14, 'BC_BB')",Aug_BC_BB_1
Vgg16,FDA,9,Config_14,Err_nor,7.6923076923076925,"(64, 14, 'BC_BB')",Aug_BC_BB_1
Vgg16,FDA,9,Config_14,Err_nor_hw,6.557377049180328,"(64, 14, 'BC_BB')",Aug_BC_BB_1
Vgg16,FDA,9,Config_14,Err_nor_rv,8.873720136518772,"(64, 14, 'BC_BB')",Aug_BC_BB_1
Vgg16,FDA,9,Config_14,Err_hw,6.5600000000000005,"(64, 14, 'BC_BB')",Aug_BC_BB_1
Vgg16,FDA,9,Config_14,Err_rv,8.32,"(64, 14, 'BC_BB')",Aug_BC_BB_1
Vgg16,FDA,10,Config_14,Err_bl_hw,6.666666666666667,"(64, 14, 'BC_BB')",Aug_BC_BB_1
Vgg16,FDA,10,Config_14,Err_bl_rv,0.0,"(64, 14, 'BC_BB')",Aug_BC_BB_1
Vgg16,FDA,10,Config_14,Err_bl,1.8518518518518516,"(64, 14, 'BC_BB')",Aug_BC_BB_1
Vgg16,FDA,10,Config_14,Err_nor,6.354515050167224,"(64, 14, 'BC_BB')",Aug_BC_BB_1
Vgg16,FDA,10,Config_14,Err_nor_hw,6.393442622950819,"(64, 14, 'BC_BB')",Aug_BC_BB_1
Vgg16,FDA,10,Config_14,Err_nor_rv,6.313993174061433,"(64, 14, 'BC_BB')",Aug_BC_BB_1
Vgg16,FDA,10,Config_14,Err_hw,6.4,"(64, 14, 'BC_BB')",Aug_BC_BB_1
Vgg16,FDA,10,Config_14,Err_rv,5.92,"(64, 14, 'BC_BB')",Aug_BC_BB_1
Vgg16,FDA,1,Config_15,Err_bl_hw,0.0,"(158, 108, 'BC_BB')",Aug_BC_BB_2
Vgg16,FDA,1,Config_15,Err_bl_rv,12.82051282051282,"(158, 108, 'BC_BB')",Aug_BC_BB_2
Vgg16,FDA,1,Config_15,Err_bl,9.25925925925926,"(158, 108, 'BC_BB')",Aug_BC_BB_2
Vgg16,FDA,1,Config_15,Err_nor,10.033444816053512,"(158, 108, 'BC_BB')",Aug_BC_BB_2
Vgg16,FDA,1,Config_15,Err_nor_hw,12.459016393442624,"(158, 108, 'BC_BB')",Aug_BC_BB_2
Vgg16,FDA,1,Config_15,Err_nor_rv,7.508532423208192,"(158, 108, 'BC_BB')",Aug_BC_BB_2
Vgg16,FDA,1,Config_15,Err_hw,12.16,"(158, 108, 'BC_BB')",Aug_BC_BB_2
Vgg16,FDA,1,Config_15,Err_rv,7.84,"(158, 108, 'BC_BB')",Aug_BC_BB_2
Vgg16,FDA,2,Config_15,Err_bl_hw,0.0,"(158, 108, 'BC_BB')",Aug_BC_BB_2
Vgg16,FDA,2,Config_15,Err_bl_rv,0.0,"(158, 108, 'BC_BB')",Aug_BC_BB_2
Vgg16,FDA,2,Config_15,Err_bl,0.0,"(158, 108, 'BC_BB')",Aug_BC_BB_2
Vgg16,FDA,2,Config_15,Err_nor,5.351170568561873,"(158, 108, 'BC_BB')",Aug_BC_BB_2
Vgg16,FDA,2,Config_15,Err_nor_hw,5.081967213114754,"(158, 108, 'BC_BB')",Aug_BC_BB_2
Vgg16,FDA,2,Config_15,Err_nor_rv,5.631399317406143,"(158, 108, 'BC_BB')",Aug_BC_BB_2
Vgg16,FDA,2,Config_15,Err_hw,4.96,"(158, 108, 'BC_BB')",Aug_BC_BB_2
Vgg16,FDA,2,Config_15,Err_rv,5.28,"(158, 108, 'BC_BB')",Aug_BC_BB_2
Vgg16,FDA,3,Config_15,Err_bl_hw,0.0,"(158, 108, 'BC_BB')",Aug_BC_BB_2
Vgg16,FDA,3,Config_15,Err_bl_rv,0.0,"(158, 108, 'BC_BB')",Aug_BC_BB_2
Vgg16,FDA,3,Config_15,Err_bl,0.0,"(158, 108, 'BC_BB')",Aug_BC_BB_2
Vgg16,FDA,3,Config_15,Err_nor,5.518394648829431,"(158, 108, 'BC_BB')",Aug_BC_BB_2
Vgg16,FDA,3,Config_15,Err_nor_hw,6.393442622950819,"(158, 108, 'BC_BB')",Aug_BC_BB_2
Vgg16,FDA,3,Config_15,Err_nor_rv,4.607508532423208,"(158, 108, 'BC_BB')",Aug_BC_BB_2
Vgg16,FDA,3,Config_15,Err_hw,6.239999999999999,"(158, 108, 'BC_BB')",Aug_BC_BB_2
Vgg16,FDA,3,Config_15,Err_rv,4.32,"(158, 108, 'BC_BB')",Aug_BC_BB_2
Vgg16,FDA,4,Config_15,Err_bl_hw,0.0,"(158, 108, 'BC_BB')",Aug_BC_BB_2
Vgg16,FDA,4,Config_15,Err_bl_rv,2.564102564102564,"(158, 108, 'BC_BB')",Aug_BC_BB_2
Vgg16,FDA,4,Config_15,Err_bl,1.8518518518518516,"(158, 108, 'BC_BB')",Aug_BC_BB_2
Vgg16,FDA,4,Config_15,Err_nor,7.775919732441472,"(158, 108, 'BC_BB')",Aug_BC_BB_2
Vgg16,FDA,4,Config_15,Err_nor_hw,12.786885245901638,"(158, 108, 'BC_BB')",Aug_BC_BB_2
Vgg16,FDA,4,Config_15,Err_nor_rv,2.5597269624573378,"(158, 108, 'BC_BB')",Aug_BC_BB_2
Vgg16,FDA,4,Config_15,Err_hw,12.479999999999999,"(158, 108, 'BC_BB')",Aug_BC_BB_2
Vgg16,FDA,4,Config_15,Err_rv,2.56,"(158, 108, 'BC_BB')",Aug_BC_BB_2
Vgg16,FDA,5,Config_15,Err_bl_hw,6.666666666666667,"(158, 108, 'BC_BB')",Aug_BC_BB_2
Vgg16,FDA,5,Config_15,Err_bl_rv,0.0,"(158, 108, 'BC_BB')",Aug_BC_BB_2
Vgg16,FDA,5,Config_15,Err_bl,1.8518518518518516,"(158, 108, 'BC_BB')",Aug_BC_BB_2
Vgg16,FDA,5,Config_15,Err_nor,7.190635451505016,"(158, 108, 'BC_BB')",Aug_BC_BB_2
Vgg16,FDA,5,Config_15,Err_nor_hw,10.0,"(158, 108, 'BC_BB')",Aug_BC_BB_2
Vgg16,FDA,5,Config_15,Err_nor_rv,4.266211604095563,"(158, 108, 'BC_BB')",Aug_BC_BB_2
Vgg16,FDA,5,Config_15,Err_hw,9.92,"(158, 108, 'BC_BB')",Aug_BC_BB_2
Vgg16,FDA,5,Config_15,Err_rv,4.0,"(158, 108, 'BC_BB')",Aug_BC_BB_2
Vgg16,FDA,6,Config_15,Err_bl_hw,0.0,"(158, 108, 'BC_BB')",Aug_BC_BB_2
Vgg16,FDA,6,Config_15,Err_bl_rv,7.6923076923076925,"(158, 108, 'BC_BB')",Aug_BC_BB_2
Vgg16,FDA,6,Config_15,Err_bl,5.555555555555555,"(158, 108, 'BC_BB')",Aug_BC_BB_2
Vgg16,FDA,6,Config_15,Err_nor,21.989966555183944,"(158, 108, 'BC_BB')",Aug_BC_BB_2
Vgg16,FDA,6,Config_15,Err_nor_hw,15.573770491803279,"(158, 108, 'BC_BB')",Aug_BC_BB_2
Vgg16,FDA,6,Config_15,Err_nor_rv,28.668941979522184,"(158, 108, 'BC_BB')",Aug_BC_BB_2
Vgg16,FDA,6,Config_15,Err_hw,15.2,"(158, 108, 'BC_BB')",Aug_BC_BB_2
Vgg16,FDA,6,Config_15,Err_rv,27.36,"(158, 108, 'BC_BB')",Aug_BC_BB_2
Vgg16,FDA,7,Config_15,Err_bl_hw,0.0,"(158, 108, 'BC_BB')",Aug_BC_BB_2
Vgg16,FDA,7,Config_15,Err_bl_rv,0.0,"(158, 108, 'BC_BB')",Aug_BC_BB_2
Vgg16,FDA,7,Config_15,Err_bl,0.0,"(158, 108, 'BC_BB')",Aug_BC_BB_2
Vgg16,FDA,7,Config_15,Err_nor,5.1003344481605355,"(158, 108, 'BC_BB')",Aug_BC_BB_2
Vgg16,FDA,7,Config_15,Err_nor_hw,6.229508196721312,"(158, 108, 'BC_BB')",Aug_BC_BB_2
Vgg16,FDA,7,Config_15,Err_nor_rv,3.9249146757679183,"(158, 108, 'BC_BB')",Aug_BC_BB_2
Vgg16,FDA,7,Config_15,Err_hw,6.08,"(158, 108, 'BC_BB')",Aug_BC_BB_2
Vgg16,FDA,7,Config_15,Err_rv,3.6799999999999997,"(158, 108, 'BC_BB')",Aug_BC_BB_2
Vgg16,FDA,8,Config_15,Err_bl_hw,0.0,"(158, 108, 'BC_BB')",Aug_BC_BB_2
Vgg16,FDA,8,Config_15,Err_bl_rv,12.82051282051282,"(158, 108, 'BC_BB')",Aug_BC_BB_2
Vgg16,FDA,8,Config_15,Err_bl,9.25925925925926,"(158, 108, 'BC_BB')",Aug_BC_BB_2
Vgg16,FDA,8,Config_15,Err_nor,6.77257525083612,"(158, 108, 'BC_BB')",Aug_BC_BB_2
Vgg16,FDA,8,Config_15,Err_nor_hw,8.032786885245901,"(158, 108, 'BC_BB')",Aug_BC_BB_2
Vgg16,FDA,8,Config_15,Err_nor_rv,5.460750853242321,"(158, 108, 'BC_BB')",Aug_BC_BB_2
Vgg16,FDA,8,Config_15,Err_hw,7.84,"(158, 108, 'BC_BB')",Aug_BC_BB_2
Vgg16,FDA,8,Config_15,Err_rv,5.92,"(158, 108, 'BC_BB')",Aug_BC_BB_2
Vgg16,FDA,9,Config_15,Err_bl_hw,0.0,"(158, 108, 'BC_BB')",Aug_BC_BB_2
Vgg16,FDA,9,Config_15,Err_bl_rv,12.82051282051282,"(158, 108, 'BC_BB')",Aug_BC_BB_2
Vgg16,FDA,9,Config_15,Err_bl,9.25925925925926,"(158, 108, 'BC_BB')",Aug_BC_BB_2
Vgg16,FDA,9,Config_15,Err_nor,12.709030100334449,"(158, 108, 'BC_BB')",Aug_BC_BB_2
Vgg16,FDA,9,Config_15,Err_nor_hw,2.7868852459016393,"(158, 108, 'BC_BB')",Aug_BC_BB_2
Vgg16,FDA,9,Config_15,Err_nor_rv,23.037542662116042,"(158, 108, 'BC_BB')",Aug_BC_BB_2
Vgg16,FDA,9,Config_15,Err_hw,2.7199999999999998,"(158, 108, 'BC_BB')",Aug_BC_BB_2
Vgg16,FDA,9,Config_15,Err_rv,22.400000000000002,"(158, 108, 'BC_BB')",Aug_BC_BB_2
Vgg16,FDA,10,Config_15,Err_bl_hw,6.666666666666667,"(158, 108, 'BC_BB')",Aug_BC_BB_2
Vgg16,FDA,10,Config_15,Err_bl_rv,7.6923076923076925,"(158, 108, 'BC_BB')",Aug_BC_BB_2
Vgg16,FDA,10,Config_15,Err_bl,7.4074074074074066,"(158, 108, 'BC_BB')",Aug_BC_BB_2
Vgg16,FDA,10,Config_15,Err_nor,7.190635451505016,"(158, 108, 'BC_BB')",Aug_BC_BB_2
Vgg16,FDA,10,Config_15,Err_nor_hw,5.573770491803279,"(158, 108, 'BC_BB')",Aug_BC_BB_2
Vgg16,FDA,10,Config_15,Err_nor_rv,8.873720136518772,"(158, 108, 'BC_BB')",Aug_BC_BB_2
Vgg16,FDA,10,Config_15,Err_hw,5.6000000000000005,"(158, 108, 'BC_BB')",Aug_BC_BB_2
Vgg16,FDA,10,Config_15,Err_rv,8.799999999999999,"(158, 108, 'BC_BB')",Aug_BC_BB_2
Vgg16,FDA,1,Config_16,Err_bl_hw,6.666666666666667,"(250, 200, 'BC_BB')",Aug_BC_BB_3
Vgg16,FDA,1,Config_16,Err_bl_rv,7.6923076923076925,"(250, 200, 'BC_BB')",Aug_BC_BB_3
Vgg16,FDA,1,Config_16,Err_bl,7.4074074074074066,"(250, 200, 'BC_BB')",Aug_BC_BB_3
Vgg16,FDA,1,Config_16,Err_nor,6.354515050167224,"(250, 200, 'BC_BB')",Aug_BC_BB_3
Vgg16,FDA,1,Config_16,Err_nor_hw,5.081967213114754,"(250, 200, 'BC_BB')",Aug_BC_BB_3
Vgg16,FDA,1,Config_16,Err_nor_rv,7.679180887372014,"(250, 200, 'BC_BB')",Aug_BC_BB_3
Vgg16,FDA,1,Config_16,Err_hw,5.12,"(250, 200, 'BC_BB')",Aug_BC_BB_3
Vgg16,FDA,1,Config_16,Err_rv,7.68,"(250, 200, 'BC_BB')",Aug_BC_BB_3
Vgg16,FDA,2,Config_16,Err_bl_hw,0.0,"(250, 200, 'BC_BB')",Aug_BC_BB_3
Vgg16,FDA,2,Config_16,Err_bl_rv,2.564102564102564,"(250, 200, 'BC_BB')",Aug_BC_BB_3
Vgg16,FDA,2,Config_16,Err_bl,1.8518518518518516,"(250, 200, 'BC_BB')",Aug_BC_BB_3
Vgg16,FDA,2,Config_16,Err_nor,4.765886287625419,"(250, 200, 'BC_BB')",Aug_BC_BB_3
Vgg16,FDA,2,Config_16,Err_nor_hw,3.606557377049181,"(250, 200, 'BC_BB')",Aug_BC_BB_3
Vgg16,FDA,2,Config_16,Err_nor_rv,5.972696245733788,"(250, 200, 'BC_BB')",Aug_BC_BB_3
Vgg16,FDA,2,Config_16,Err_hw,3.52,"(250, 200, 'BC_BB')",Aug_BC_BB_3
Vgg16,FDA,2,Config_16,Err_rv,5.76,"(250, 200, 'BC_BB')",Aug_BC_BB_3
Vgg16,FDA,3,Config_16,Err_bl_hw,6.666666666666667,"(250, 200, 'BC_BB')",Aug_BC_BB_3
Vgg16,FDA,3,Config_16,Err_bl_rv,12.82051282051282,"(250, 200, 'BC_BB')",Aug_BC_BB_3
Vgg16,FDA,3,Config_16,Err_bl,11.11111111111111,"(250, 200, 'BC_BB')",Aug_BC_BB_3
Vgg16,FDA,3,Config_16,Err_nor,8.02675585284281,"(250, 200, 'BC_BB')",Aug_BC_BB_3
Vgg16,FDA,3,Config_16,Err_nor_hw,9.508196721311474,"(250, 200, 'BC_BB')",Aug_BC_BB_3
Vgg16,FDA,3,Config_16,Err_nor_rv,6.484641638225256,"(250, 200, 'BC_BB')",Aug_BC_BB_3
Vgg16,FDA,3,Config_16,Err_hw,9.44,"(250, 200, 'BC_BB')",Aug_BC_BB_3
Vgg16,FDA,3,Config_16,Err_rv,6.88,"(250, 200, 'BC_BB')",Aug_BC_BB_3
Vgg16,FDA,4,Config_16,Err_bl_hw,6.666666666666667,"(250, 200, 'BC_BB')",Aug_BC_BB_3
Vgg16,FDA,4,Config_16,Err_bl_rv,2.564102564102564,"(250, 200, 'BC_BB')",Aug_BC_BB_3
Vgg16,FDA,4,Config_16,Err_bl,3.7037037037037033,"(250, 200, 'BC_BB')",Aug_BC_BB_3
Vgg16,FDA,4,Config_16,Err_nor,4.933110367892977,"(250, 200, 'BC_BB')",Aug_BC_BB_3
Vgg16,FDA,4,Config_16,Err_nor_hw,6.065573770491803,"(250, 200, 'BC_BB')",Aug_BC_BB_3
Vgg16,FDA,4,Config_16,Err_nor_rv,3.754266211604096,"(250, 200, 'BC_BB')",Aug_BC_BB_3
Vgg16,FDA,4,Config_16,Err_hw,6.08,"(250, 200, 'BC_BB')",Aug_BC_BB_3
Vgg16,FDA,4,Config_16,Err_rv,3.6799999999999997,"(250, 200, 'BC_BB')",Aug_BC_BB_3
Vgg16,FDA,5,Config_16,Err_bl_hw,0.0,"(250, 200, 'BC_BB')",Aug_BC_BB_3
Vgg16,FDA,5,Config_16,Err_bl_rv,23.076923076923077,"(250, 200, 'BC_BB')",Aug_BC_BB_3
Vgg16,FDA,5,Config_16,Err_bl,16.666666666666664,"(250, 200, 'BC_BB')",Aug_BC_BB_3
Vgg16,FDA,5,Config_16,Err_nor,10.535117056856187,"(250, 200, 'BC_BB')",Aug_BC_BB_3
Vgg16,FDA,5,Config_16,Err_nor_hw,9.344262295081968,"(250, 200, 'BC_BB')",Aug_BC_BB_3
Vgg16,FDA,5,Config_16,Err_nor_rv,11.774744027303754,"(250, 200, 'BC_BB')",Aug_BC_BB_3
Vgg16,FDA,5,Config_16,Err_hw,9.120000000000001,"(250, 200, 'BC_BB')",Aug_BC_BB_3
Vgg16,FDA,5,Config_16,Err_rv,12.479999999999999,"(250, 200, 'BC_BB')",Aug_BC_BB_3
Vgg16,FDA,6,Config_16,Err_bl_hw,0.0,"(250, 200, 'BC_BB')",Aug_BC_BB_3
Vgg16,FDA,6,Config_16,Err_bl_rv,5.128205128205128,"(250, 200, 'BC_BB')",Aug_BC_BB_3
Vgg16,FDA,6,Config_16,Err_bl,3.7037037037037033,"(250, 200, 'BC_BB')",Aug_BC_BB_3
